sno,personId,MaxEducation,PrimaryOccupation,Stage,AnnualIncome,leadquality 
4258,0035w0000356oxJAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
4259,0035w0000356ouAAAQ,Postgraduate,Salaried,Closed Won,85000,Best
4260,0035w0000356ow9AAA,Undergraduate,Salaried,follow-up,40000,Best
4261,0035w0000356p0qAAA,Undergraduate,Salaried,follow-up,84000,Poor
4262,0035w0000356oxvAAA,Undergraduate,Salaried,Negotiation/Review,59000,Poor
4263,0035w0000356ox3AAA,Postgraduate,Business,Prospecting,71000,Best
4264,0035w0000356ou5AAA,Postgraduate,Salaried,follow-up,75000,Best
4265,0035w0000356owlAAA,Postgraduate,Business,Closed Lost,72000,Best
4266,0035w0000356ozkAAA,Postgraduate,Business,follow-up,81000,Poor
4267,0035w0000356p00AAA,Postgraduate,Business,follow-up,96000,Best
4268,0035w0000356oy5AAA,Undergraduate,Salaried,follow-up,76000,Poor
4269,0035w0000356oxuAAA,Undergraduate,Salaried,Closed Lost,80000,Average
4270,0035w0000356owhAAA,Undergraduate,Salaried,follow-up,41000,Average
4271,0035w0000356ozWAAQ,Doctorate,Salaried,Closed Lost,83000,Poor
4272,0035w0000356owPAAQ,Secondary school,Self employed,follow-up,5000,Best
4273,0035w0000356ozDAAQ,Doctorate,Salaried,Prospecting,59000,Poor
4274,0035w0000356ow0AAA,Secondary school,Self employed,follow-up,24000,Best
4275,0035w0000356oujAAA,Secondary school,Salaried,follow-up,25000,Best
4276,0035w0000356owfAAA,Undergraduate,Salaried,follow-up,86000,Average
4277,0035w0000356ou6AAA,Undergraduate,Salaried,Closed Lost,40000,Poor
4278,0035w0000356ouGAAQ,Postgraduate,Business,Prospecting,76000,Average
4279,0035w0000356ov6AAA,Undergraduate,Salaried,follow-up,49000,Poor
4280,0035w0000356p0sAAA,Postgraduate,Business,follow-up,63000,Poor
4281,0035w0000356oyMAAQ,Undergraduate,Salaried,Prospecting,77000,Average
4282,0035w0000356p0MAAQ,Doctorate,Salaried,Closed Lost,80000,Poor
4283,0035w0000356oyVAAQ,Doctorate,Salaried,follow-up,65000,Average
4284,0035w0000356owqAAA,Undergraduate,Salaried,follow-up,83000,Average
4285,0035w0000356p19AAA,Undergraduate,Salaried,follow-up,78000,Poor
4286,0035w0000356ow3AAA,Secondary school,Self employed,follow-up,11000,Average
4287,0035w0000356p1LAAQ,Elementary school,Self employed,follow-up,12000,Poor
4288,0035w0000356ozVAAQ,Undergraduate,Salaried,follow-up,46000,Best
4289,0035w0000356ovlAAA,Postgraduate,Business,follow-up,81000,Poor
4290,0035w0000356ousAAA,Postgraduate,Business,follow-up,92000,Best
4291,0035w0000356ow8AAA,Undergraduate,Salaried,Negotiation/Review,52000,Average
4292,0035w0000356p0AAAQ,Postgraduate,Business,Prospecting,91000,Average
4293,0035w0000356ow6AAA,Elementary school,Self employed,follow-up,6000,Poor
4294,0035w0000356p0GAAQ,Undergraduate,Salaried,follow-up,79000,Average
4295,0035w0000356ovIAAQ,Undergraduate,Salaried,Closed Lost,89000,Average
4296,0035w0000356owIAAQ,Doctorate,Salaried,Proposal/Price Quote,74000,Best
4297,0035w0000356ozvAAA,Elementary school,Self employed,Closed Lost,25000,Best
4298,0035w0000356owxAAA,Secondary school,Self employed,follow-up,4000,Average
4299,0035w0000356p1NAAQ,Postgraduate,Salaried,follow-up,50000,Poor
4300,0035w0000356ouVAAQ,Postgraduate,Business,Negotiation/Review,92000,Poor
4301,0035w0000356otlAAA,Postgraduate,Business,follow-up,98000,Average
4302,0035w0000356owmAAA,Elementary school,Unemployed,follow-up,1000,Poor
4303,0035w0000356otyAAA,Undergraduate,Salaried,Closed Lost,80000,Best
4304,0035w0000356p0PAAQ,Elementary school,Self employed,follow-up,34000,Average
4305,0035w0000356p0UAAQ,Undergraduate,Salaried,follow-up,89000,Best
4306,0035w0000356ouNAAQ,Postgraduate,Business,follow-up,85000,Best
4307,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
4308,0035w0000356ovpAAA,Postgraduate,Business,Closed Lost,73000,Poor
4309,0035w0000356oxKAAQ,Secondary school,Self employed,Proposal/Price Quote,4000,Best
4310,0035w0000356ouHAAQ,Undergraduate,Self employed,follow-up,90000,Poor
4311,0035w0000356ovIAAQ,Undergraduate,Salaried,Closed Lost,89000,Average
4312,0035w0000356owqAAA,Undergraduate,Salaried,follow-up,83000,Average
4313,0035w0000356oyfAAA,Postgraduate,Business,Prospecting,83000,Poor
4314,0035w0000356oy0AAA,Doctorate,Salaried,Negotiation/Review,40000,Average
4315,0035w0000356p0qAAA,Undergraduate,Salaried,follow-up,84000,Poor
4316,0035w0000356ov4AAA,Doctorate,Salaried,follow-up,60000,Poor
4317,0035w0000356ou0AAA,Undergraduate,Salaried,follow-up,67000,Average
4318,0035w0000356owPAAQ,Secondary school,Self employed,follow-up,5000,Best
4319,0035w0000356owEAAQ,Doctorate,Salaried,follow-up,63000,Average
4320,0035w0000356p1CAAQ,Undergraduate,Salaried,Closed Lost,52000,Average
4321,0035w0000356owbAAA,Undergraduate,Salaried,follow-up,57000,Poor
4322,0035w0000356ouqAAA,Secondary school,Self employed,Closed Lost,6000,Best
4323,0035w0000356p1FAAQ,Doctorate,Salaried,Closed Lost,50000,Poor
4324,0035w0000356p1AAAQ,Doctorate,Salaried,follow-up,85000,Best
4325,0035w0000356oz1AAA,Postgraduate,Business,follow-up,65000,Poor
4326,0035w0000356owSAAQ,Doctorate,Salaried,Closed Lost,61000,Best
4327,0035w0000356owgAAA,Undergraduate,Salaried,Closed Lost,48000,Average
4328,0035w0000356ow0AAA,Secondary school,Self employed,follow-up,24000,Best
4329,0035w0000356p0yAAA,Postgraduate,Business,Prospecting,66000,Average
4330,0035w0000356ovqAAA,Undergraduate,Salaried,Closed Lost,84000,Poor
4331,0035w0000356owuAAA,Secondary school,Unemployed,Prospecting,1000,Average
4332,0035w0000356oudAAA,Postgraduate,Business,follow-up,92000,Best
4333,0035w0000356ov9AAA,Undergraduate,Salaried,Closed Lost,53000,Poor
4334,0035w0000356otjAAA,Postgraduate,Salaried,follow-up,61000,Average
4335,0035w0000356oxmAAA,Postgraduate,Salaried,Closed Lost,40000,Best
4336,0035w0000356owsAAA,Doctorate,Salaried,follow-up,44000,Best
4337,0035w0000356oy3AAA,Undergraduate,Salaried,follow-up,86000,Poor
4338,0035w0000356p02AAA,Secondary school,Unemployed,Closed Lost,1000,Best
4339,0035w0000356ourAAA,Secondary school,Self employed,Closed Lost,24000,Best
4340,0035w0000356ozxAAA,Postgraduate,Business,Closed Lost,99000,Average
4341,0035w0000356otvAAA,Secondary school,Self employed,follow-up,17000,Average
4342,0035w0000356oxOAAQ,Postgraduate,Salaried,Closed Lost,76000,Average
4343,0035w0000356p13AAA,Doctorate,Salaried,follow-up,41000,Poor
4344,0035w0000356otfAAA,Doctorate,Salaried,Closed Lost,83000,Average
4345,0035w0000356oyjAAA,Postgraduate,Salaried,Negotiation/Review,85000,Poor
4346,0035w0000356p0cAAA,Undergraduate,Salaried,Proposal/Price Quote,49000,Average
4347,0035w0000356ovLAAQ,Undergraduate,Salaried,follow-up,76000,Average
4348,0035w0000356ourAAA,Secondary school,Self employed,Closed Lost,24000,Best
4349,0035w0000356p0dAAA,Doctorate,Salaried,follow-up,58000,Best
4350,0035w0000356ox9AAA,Undergraduate,Salaried,follow-up,49000,Average
4351,0035w0000356oyRAAQ,Postgraduate,Business,follow-up,89000,Best
4352,0035w0000356ov4AAA,Doctorate,Salaried,follow-up,60000,Poor
4353,0035w0000356owzAAA,Undergraduate,Salaried,follow-up,87000,Poor
4354,0035w0000356ozxAAA,Postgraduate,Business,Closed Lost,99000,Average
4355,0035w0000356ovpAAA,Postgraduate,Business,Closed Lost,73000,Poor
4356,0035w0000356ozNAAQ,Doctorate,Salaried,follow-up,57000,Best
4357,0035w0000356oySAAQ,Postgraduate,Salaried,follow-up,58000,Best
4358,0035w0000356owEAAQ,Doctorate,Salaried,follow-up,63000,Average
4359,0035w0000356ox2AAA,Undergraduate,Salaried,follow-up,65000,Best
4360,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
4361,0035w0000356oxfAAA,Doctorate,Salaried,Closed Lost,50000,Best
4362,0035w0000356p18AAA,Undergraduate,Salaried,follow-up,49000,Average
4363,0035w0000356oxbAAA,Postgraduate,Business,Closed Lost,70000,Average
4364,0035w0000356ox7AAA,Undergraduate,Salaried,Closed Lost,44000,Poor
4365,0035w0000356oxDAAQ,Secondary school,Unemployed,follow-up,1000,Best
4366,0035w0000356oyVAAQ,Doctorate,Salaried,follow-up,65000,Average
4367,0035w0000356ox2AAA,Undergraduate,Salaried,follow-up,65000,Best
4368,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
4369,0035w0000356p0UAAQ,Undergraduate,Salaried,follow-up,89000,Best
4370,0035w0000356oxuAAA,Undergraduate,Salaried,Closed Lost,80000,Average
4371,0035w0000356oy5AAA,Undergraduate,Salaried,follow-up,76000,Poor
4372,0035w0000356owTAAQ,Doctorate,Salaried,follow-up,57000,Average
4373,0035w0000356oyjAAA,Postgraduate,Salaried,Negotiation/Review,85000,Poor
4374,0035w0000356oyFAAQ,Postgraduate,Business,Closed Lost,90000,Best
4375,0035w0000356owmAAA,Elementary school,Unemployed,follow-up,1000,Poor
4376,0035w0000356ozHAAQ,Secondary school,Self employed,follow-up,31000,Average
4377,0035w0000356owEAAQ,Doctorate,Salaried,follow-up,63000,Average
4378,0035w0000356oz0AAA,Postgraduate,Salaried,Prospecting,74000,Poor
4379,0035w0000356ozgAAA,Undergraduate,Salaried,Closed Lost,73000,Poor
4380,0035w0000356ovbAAA,Postgraduate,Business,Prospecting,80000,Poor
4381,0035w0000356ozvAAA,Elementary school,Self employed,Closed Lost,25000,Best
4382,0035w0000356p0eAAA,Elementary school,Self employed,follow-up,4000,Average
4383,0035w0000356ov9AAA,Undergraduate,Salaried,Closed Lost,53000,Poor
4384,0035w0000356ozDAAQ,Doctorate,Salaried,Prospecting,59000,Poor
4385,0035w0000356oy4AAA,Undergraduate,Salaried,Proposal/Price Quote,61000,Average
4386,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
4387,0035w0000356p1JAAQ,Doctorate,Salaried,Proposal/Price Quote,65000,Best
4388,0035w0000356owNAAQ,Postgraduate,Salaried,follow-up,62000,Best
4389,0035w0000356otzAAA,Undergraduate,Salaried,follow-up,71000,Average
4390,0035w0000356ozNAAQ,Doctorate,Salaried,follow-up,57000,Best
4391,0035w0000356ougAAA,Doctorate,Salaried,Proposal/Price Quote,80000,Best
4392,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
4393,0035w0000356oziAAA,Postgraduate,Business,follow-up,70000,Poor
4394,0035w0000356oyfAAA,Postgraduate,Business,Prospecting,83000,Poor
4395,0035w0000356ozjAAA,Doctorate,Salaried,follow-up,69000,Best
4396,0035w0000356oyjAAA,Postgraduate,Salaried,Negotiation/Review,85000,Poor
4397,0035w0000356ovNAAQ,Undergraduate,Salaried,Proposal/Price Quote,88000,Best
4398,0035w0000356p1AAAQ,Doctorate,Salaried,follow-up,85000,Best
4399,0035w0000356owIAAQ,Doctorate,Salaried,Proposal/Price Quote,74000,Best
4400,0035w0000356ouWAAQ,Secondary school,Unemployed,follow-up,1000,Average
4401,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
4402,0035w0000356ouTAAQ,Postgraduate,Business,Closed Lost,88000,Poor
4403,0035w0000356ouqAAA,Secondary school,Self employed,Closed Lost,6000,Best
4404,0035w0000356nAqAAI,Undergraduate,Salaried,Closed Lost,59000,Poor
4405,0035w0000356oy7AAA,Postgraduate,Business,Closed Lost,99000,Poor
4406,0035w0000356ozQAAQ,Doctorate,Salaried,Closed Won,80000,Best
4407,0035w0000356ouXAAQ,Undergraduate,Salaried,Negotiation/Review,67000,Average
4408,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
4409,0035w0000356nAtAAI,Postgraduate,Business,Closed Lost,66000,Average
4410,0035w0000356ouwAAA,Postgraduate,Business,follow-up,68000,Best
4411,0035w0000356otpAAA,Secondary school,Self employed,Negotiation/Review,31000,Average
4412,0035w0000356ovZAAQ,Postgraduate,Salaried,follow-up,59000,Average
4413,0035w0000356ov1AAA,Postgraduate,Salaried,Closed Lost,45000,Poor
4414,0035w0000356ozUAAQ,Elementary school,Self employed,follow-up,20000,Best
4415,0035w0000356owbAAA,Undergraduate,Salaried,follow-up,57000,Poor
4416,0035w0000356ovNAAQ,Undergraduate,Salaried,Proposal/Price Quote,88000,Best
4417,0035w0000356owrAAA,Undergraduate,Salaried,follow-up,85000,Poor
4418,0035w0000356ox4AAA,Undergraduate,Salaried,follow-up,57000,Average
4419,0035w0000356oxeAAA,Secondary school,Self employed,follow-up,33000,Poor
4420,0035w0000356p0FAAQ,Secondary school,Self employed,Closed Lost,8000,Best
4421,0035w0000356p0SAAQ,Postgraduate,Business,Prospecting,71000,Poor
4422,0035w0000356oxHAAQ,Secondary school,Unemployed,Closed Won,1000,Best
4423,0035w0000356nAlAAI,Postgraduate,Salaried,Prospecting,10000,Best
4424,0035w0000356p0cAAA,Undergraduate,Salaried,Proposal/Price Quote,49000,Average
4425,0035w0000356oulAAA,Postgraduate,Business,Proposal/Price Quote,82000,Best
4426,0035w0000356otwAAA,Undergraduate,Salaried,Proposal/Price Quote,42000,Best
4427,0035w0000356ouRAAQ,Doctorate,Salaried,Closed Lost,79000,Best
4428,0035w0000356oupAAA,Undergraduate,Salaried,follow-up,60000,Poor
4429,0035w0000356oucAAA,Undergraduate,Salaried,Closed Lost,60000,Average
4430,0035w0000356oviAAA,Undergraduate,Salaried,follow-up,83000,Average
4431,0035w0000356ouxAAA,Undergraduate,Salaried,follow-up,45000,Poor
4432,0035w0000356ozCAAQ,Doctorate,Salaried,follow-up,78000,Best
4433,0035w0000356oxbAAA,Postgraduate,Business,Closed Lost,70000,Average
4434,0035w0000356ozLAAQ,Undergraduate,Salaried,follow-up,81000,Average
4435,0035w0000356p0xAAA,Undergraduate,Salaried,Proposal/Price Quote,64000,Poor
4436,0035w0000356oyGAAQ,Undergraduate,Salaried,follow-up,86000,Average
4437,0035w0000356ozAAAQ,Secondary school,Self employed,Negotiation/Review,9000,Best
4438,0035w0000356owtAAA,Undergraduate,Salaried,Closed Lost,58000,Best
4439,0035w0000356ovfAAA,Undergraduate,Salaried,Proposal/Price Quote,51000,Average
4440,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
4441,0035w0000356p1GAAQ,Postgraduate,Business,follow-up,94000,Poor
4442,0035w0000356ox4AAA,Undergraduate,Salaried,follow-up,57000,Average
4443,0035w0000356oxjAAA,Doctorate,Salaried,Closed Lost,85000,Best
4444,0035w0000356oxbAAA,Postgraduate,Business,Closed Lost,70000,Average
4445,0035w0000356owiAAA,Undergraduate,Salaried,Closed Lost,56000,Poor
4446,0035w0000356oxwAAA,Postgraduate,Business,follow-up,63000,Poor
4447,0035w0000356otjAAA,Postgraduate,Salaried,follow-up,61000,Average
4448,0035w0000356oxiAAA,Undergraduate,Salaried,follow-up,60000,Poor
4449,0035w0000356ozLAAQ,Undergraduate,Salaried,follow-up,81000,Average
4450,0035w0000356ouWAAQ,Secondary school,Unemployed,follow-up,1000,Average
4451,0035w0000356othAAA,Doctorate,Salaried,Prospecting,54000,Best
4452,0035w0000356p09AAA,Secondary school,Salaried,Proposal/Price Quote,1000,Poor
4453,0035w0000356ovCAAQ,Secondary school,Self employed,Closed Lost,30000,Best
4454,0035w0000356ouSAAQ,Undergraduate,Salaried,Proposal/Price Quote,69000,Best
4455,0035w0000356otXAAQ,Doctorate,Salaried,follow-up,84000,Best
4456,0035w0000356oxyAAA,Elementary school,Self employed,follow-up,3000,Best
4457,0035w0000356p0hAAA,Postgraduate,Business,follow-up,88000,Best
4458,0035w0000356oy1AAA,Undergraduate,Salaried,Closed Lost,64000,Average
4459,0035w0000356ottAAA,Undergraduate,Salaried,follow-up,70000,Poor
4460,0035w0000356owxAAA,Secondary school,Self employed,follow-up,4000,Average
4461,0035w0000356owiAAA,Undergraduate,Salaried,Closed Lost,56000,Poor
4462,0035w0000356oxcAAA,Postgraduate,Salaried,follow-up,78000,Best
4463,0035w0000356ouyAAA,Undergraduate,Salaried,follow-up,71000,Best
4464,0035w0000356otrAAA,Postgraduate,Salaried,Proposal/Price Quote,61000,Best
4465,0035w0000356p0JAAQ,Postgraduate,Business,follow-up,84000,Best
4466,0035w0000356oysAAA,Secondary school,Unemployed,follow-up,1000,Average
4467,0035w0000356owsAAA,Doctorate,Salaried,follow-up,44000,Best
4468,0035w0000356oxvAAA,Undergraduate,Salaried,Negotiation/Review,59000,Poor
4469,0035w0000356otyAAA,Undergraduate,Salaried,Closed Lost,80000,Best
4470,0035w0000356p1OAAQ,Undergraduate,Salaried,Proposal/Price Quote,85000,Best
4471,0035w0000356ox6AAA,Undergraduate,Salaried,Closed Lost,83000,Poor
4472,0035w0000356oumAAA,Elementary school,Self employed,follow-up,35000,Average
4473,0035w0000356oycAAA,Doctorate,Salaried,Negotiation/Review,76000,Poor
4474,0035w0000356oygAAA,Doctorate,Salaried,Closed Lost,74000,Average
4475,0035w0000356ouMAAQ,Undergraduate,Salaried,follow-up,62000,Average
4476,0035w0000356owtAAA,Undergraduate,Salaried,Closed Lost,58000,Best
4477,0035w0000356p0FAAQ,Secondary school,Self employed,Closed Lost,8000,Best
4478,0035w0000356oynAAA,Doctorate,Salaried,Prospecting,58000,Best
4479,0035w0000356otvAAA,Secondary school,Self employed,follow-up,17000,Average
4480,0035w0000356oxyAAA,Elementary school,Self employed,follow-up,3000,Best
4481,0035w0000356ovBAAQ,Doctorate,Salaried,Proposal/Price Quote,40000,Poor
4482,0035w0000356oytAAA,Elementary school,Self employed,Negotiation/Review,60000,Average
4483,0035w0000356p12AAA,Doctorate,Salaried,Closed Lost,42000,Average
4484,0035w0000356ov7AAA,Doctorate,Salaried,Proposal/Price Quote,43000,Poor
4485,0035w0000356oxuAAA,Undergraduate,Salaried,Closed Lost,80000,Average
4486,0035w0000356ozrAAA,Postgraduate,Business,Closed Lost,73000,Best
4487,0035w0000356owKAAQ,Undergraduate,Salaried,follow-up,85000,Best
4488,0035w0000356oyLAAQ,Postgraduate,Business,Proposal/Price Quote,67000,Best
4489,0035w0000356p16AAA,Postgraduate,Salaried,Closed Lost,51000,Best
4490,0035w0000356p14AAA,Undergraduate,Salaried,follow-up,84000,Poor
4491,0035w0000356ozeAAA,Undergraduate,Salaried,follow-up,40000,Average
4492,0035w0000356oyOAAQ,Secondary school,Self employed,follow-up,30000,Poor
4493,0035w0000356ox4AAA,Undergraduate,Salaried,follow-up,57000,Average
4494,0035w0000356ou8AAA,Undergraduate,Salaried,follow-up,46000,Best
4495,0035w0000356p0uAAA,Elementary school,Self employed,Closed Won,20000,Average
4496,0035w0000356p11AAA,Postgraduate,Business,follow-up,91000,Poor
4497,0035w0000356oxYAAQ,Undergraduate,Salaried,Negotiation/Review,81000,Best
4498,0035w0000356p06AAA,Doctorate,Salaried,follow-up,95000,Average
4499,0035w0000356ou0AAA,Undergraduate,Salaried,follow-up,67000,Average
4500,0035w0000356oteAAA,Postgraduate,Salaried,Prospecting,77000,Average
4501,0035w0000356oxtAAA,Undergraduate,Salaried,follow-up,66000,Average
4502,0035w0000356p1JAAQ,Doctorate,Salaried,Proposal/Price Quote,65000,Best
4503,0035w0000356ouYAAQ,Undergraduate,Salaried,follow-up,88000,Poor
4504,0035w0000356ov0AAA,Undergraduate,Salaried,Prospecting,51000,Poor
4505,0035w0000356ov0AAA,Undergraduate,Salaried,Prospecting,51000,Poor
4506,0035w0000356owgAAA,Undergraduate,Salaried,Closed Lost,48000,Average
4507,0035w0000356oumAAA,Elementary school,Self employed,follow-up,35000,Average
4508,0035w0000356oyvAAA,Doctorate,Salaried,follow-up,56000,Poor
4509,0035w0000356otbAAA,Doctorate,Salaried,follow-up,43000,Poor
4510,0035w0000356p1MAAQ,Postgraduate,Business,follow-up,69000,Average
4511,0035w0000356oxdAAA,Undergraduate,Salaried,follow-up,69000,Average
4512,0035w0000356ozpAAA,Undergraduate,Salaried,Prospecting,42000,Average
4513,0035w0000356ovBAAQ,Doctorate,Salaried,Proposal/Price Quote,40000,Poor
4514,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
4515,0035w0000356ozLAAQ,Undergraduate,Salaried,follow-up,81000,Average
4516,0035w0000356oyjAAA,Postgraduate,Salaried,Negotiation/Review,85000,Poor
4517,0035w0000356ovzAAA,Postgraduate,Business,follow-up,62000,Average
4518,0035w0000356ovmAAA,Postgraduate,Business,follow-up,74000,Average
4519,0035w0000356ozgAAA,Undergraduate,Salaried,Closed Lost,73000,Poor
4520,0035w0000356oyTAAQ,Elementary school,Unemployed,Proposal/Price Quote,1000,Poor
4521,0035w0000356p0MAAQ,Doctorate,Salaried,Closed Lost,80000,Poor
4522,0035w0000356p1MAAQ,Postgraduate,Business,follow-up,69000,Average
4523,0035w0000356owIAAQ,Doctorate,Salaried,Proposal/Price Quote,74000,Best
4524,0035w0000356owQAAQ,Postgraduate,Salaried,follow-up,63000,Average
4525,0035w0000356ow6AAA,Elementary school,Self employed,follow-up,6000,Poor
4526,0035w0000356otYAAQ,Elementary school,Self employed,Negotiation/Review,22000,Average
4527,0035w0000356ovdAAA,Secondary school,Self employed,follow-up,31000,Average
4528,0035w0000356owqAAA,Undergraduate,Salaried,follow-up,83000,Average
4529,0035w0000356p05AAA,Undergraduate,Salaried,follow-up,45000,Poor
4530,0035w0000356ox7AAA,Undergraduate,Salaried,Closed Lost,44000,Poor
4531,0035w0000356ovgAAA,Postgraduate,Business,follow-up,74000,Average
4532,0035w0000356oxgAAA,Postgraduate,Business,follow-up,65000,Average
4533,0035w0000356ow6AAA,Elementary school,Self employed,follow-up,6000,Poor
4534,0035w0000356ovNAAQ,Undergraduate,Salaried,Proposal/Price Quote,88000,Best
4535,0035w0000356ourAAA,Secondary school,Self employed,Closed Lost,24000,Best
4536,0035w0000356owWAAQ,Postgraduate,Business,follow-up,96000,Poor
4537,0035w0000356oxrAAA,Undergraduate,Salaried,follow-up,81000,Average
4538,0035w0000356ougAAA,Doctorate,Salaried,Proposal/Price Quote,80000,Best
4539,0035w0000356ozkAAA,Postgraduate,Business,follow-up,81000,Poor
4540,0035w0000356ozTAAQ,Elementary school,Self employed,follow-up,10000,Poor
4541,0035w0000356ovXAAQ,Undergraduate,Salaried,Closed Lost,72000,Best
4542,0035w0000356oz9AAA,Undergraduate,Salaried,Proposal/Price Quote,62000,Average
4543,0035w0000356ov1AAA,Postgraduate,Salaried,Closed Lost,45000,Poor
4544,0035w0000356p13AAA,Doctorate,Salaried,follow-up,41000,Poor
4545,0035w0000356ox3AAA,Postgraduate,Business,Prospecting,71000,Best
4546,0035w0000356oxoAAA,Doctorate,Salaried,Proposal/Price Quote,10000,Best
4547,0035w0000356ozcAAA,Undergraduate,Salaried,follow-up,77000,Poor
4548,0035w0000356oy0AAA,Doctorate,Salaried,Negotiation/Review,40000,Average
4549,0035w0000356p1AAAQ,Doctorate,Salaried,follow-up,85000,Best
4550,0035w0000356oxXAAQ,Postgraduate,Business,follow-up,79000,Poor
4551,0035w0000356oy2AAA,Doctorate,Salaried,Prospecting,68000,Poor
4552,0035w0000356p0EAAQ,Undergraduate,Salaried,Proposal/Price Quote,78000,Poor
4553,0035w0000356p0bAAA,Postgraduate,Salaried,Closed Lost,89000,Poor
4554,0035w0000356ou4AAA,Undergraduate,Salaried,follow-up,52000,Best
4555,0035w0000356ouaAAA,Secondary school,Self employed,Proposal/Price Quote,14000,Average
4556,0035w0000356p1FAAQ,Doctorate,Salaried,Closed Lost,50000,Poor
4557,0035w0000356ow9AAA,Undergraduate,Salaried,follow-up,40000,Best
4558,0035w0000356owDAAQ,Doctorate,Salaried,follow-up,85000,Poor
4559,0035w0000356owsAAA,Doctorate,Salaried,follow-up,44000,Best
4560,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
4561,0035w0000356oucAAA,Undergraduate,Salaried,Closed Lost,60000,Average
4562,0035w0000356nAtAAI,Postgraduate,Business,Closed Lost,66000,Average
4563,0035w0000356otuAAA,Undergraduate,Salaried,Closed Lost,54000,Average
4564,0035w0000356nAsAAI,Doctorate,Salaried,follow-up,48000,Poor
4565,0035w0000356ozYAAQ,Postgraduate,Salaried,Proposal/Price Quote,89000,Best
4566,0035w0000356ouLAAQ,Postgraduate,Business,follow-up,76000,Best
4567,0035w0000356ovwAAA,Secondary school,Self employed,Closed Lost,33000,Best
4568,0035w0000356ozMAAQ,Undergraduate,Salaried,follow-up,56000,Poor
4569,0035w0000356p15AAA,Postgraduate,Business,follow-up,76000,Best
4570,0035w0000356ov2AAA,Doctorate,Salaried,follow-up,72000,Poor
4571,0035w0000356oz4AAA,Postgraduate,Business,Closed Lost,62000,Best
4572,0035w0000356p0QAAQ,Undergraduate,Salaried,follow-up,45000,Poor
4573,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
4574,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
4575,0035w0000356otyAAA,Undergraduate,Salaried,Closed Lost,80000,Best
4576,0035w0000356ow1AAA,Undergraduate,Salaried,Proposal/Price Quote,83000,Average
4577,0035w0000356oyNAAQ,Undergraduate,Salaried,follow-up,68000,Average
4578,0035w0000356otYAAQ,Elementary school,Self employed,Negotiation/Review,22000,Average
4579,0035w0000356ozgAAA,Undergraduate,Salaried,Closed Lost,73000,Poor
4580,0035w0000356p18AAA,Undergraduate,Salaried,follow-up,49000,Average
4581,0035w0000356ozdAAA,Postgraduate,Business,follow-up,79000,Average
4582,0035w0000356oyxAAA,Secondary school,Self employed,Closed Lost,24000,Average
4583,0035w0000356ouNAAQ,Postgraduate,Business,follow-up,85000,Best
4584,0035w0000356p18AAA,Undergraduate,Salaried,follow-up,49000,Average
4585,0035w0000356oz9AAA,Undergraduate,Salaried,Proposal/Price Quote,62000,Average
4586,0035w0000356owmAAA,Elementary school,Unemployed,follow-up,1000,Poor
4587,0035w0000356owkAAA,Doctorate,Salaried,follow-up,77000,Best
4588,0035w0000356oyxAAA,Secondary school,Self employed,Closed Lost,24000,Average
4589,0035w0000356oxiAAA,Undergraduate,Salaried,follow-up,60000,Poor
4590,0035w0000356ozJAAQ,Secondary school,Self employed,Negotiation/Review,34000,Best
4591,0035w0000356p1NAAQ,Postgraduate,Salaried,follow-up,50000,Poor
4592,0035w0000356ouTAAQ,Postgraduate,Business,Closed Lost,88000,Poor
4593,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
4594,0035w0000356p16AAA,Postgraduate,Salaried,Closed Lost,51000,Best
4595,0035w0000356ovvAAA,Undergraduate,Salaried,Closed Lost,88000,Best
4596,0035w0000356ozSAAQ,Undergraduate,Salaried,follow-up,85000,Average
4597,0035w0000356oyBAAQ,Undergraduate,Salaried,follow-up,49000,Poor
4598,0035w0000356oyRAAQ,Postgraduate,Business,follow-up,89000,Best
4599,0035w0000356p04AAA,Postgraduate,Salaried,follow-up,30000,Best
4600,0035w0000356ovqAAA,Undergraduate,Salaried,Closed Lost,84000,Poor
4601,0035w0000356owIAAQ,Doctorate,Salaried,Proposal/Price Quote,74000,Best
4602,0035w0000356p0JAAQ,Postgraduate,Business,follow-up,84000,Best
4603,0035w0000356nArAAI,Secondary school,Unemployed,Prospecting,3000,Best
4604,0035w0000356owpAAA,Undergraduate,Salaried,Closed Lost,88000,Poor
